Soil evaporation,Soil eva avr,Soil eva var,Lakes,Lake entropy,land entropy,Precipitation,Precicpt avr,Precicpt var,Soil moisture,Soil moist avr,Soil moist var,NDVI,NDVI avr,NDVI var,Elevation,Elevation avr,Elevation var,soil entropy,Aspect,Aspect avr,Aspect var,Curvature,Curvature avr,Curvature var,Plan curvature,Plan curv avr,Plan curv var,Profile curvature,Profile curv avr,Profile curv var,Distance to river,Dist river avr,Dist river var,Slope,Slope avr,Slope var,dust_storm,Bare Soil,Cropland,Natural vegetation,Clay Loam,Loam,Loam Sand,Sand,Sand Clay Loam,Sand Loam
0.28195652,0.268841,4.4e-05,0.0,-0.0,-15.509775,130.87909,125.46441,58.63753,0.1153863,0.122633,1.7e-05,0.089,0.102689,0.000128,114.0,116.0,16.222221,-37.592476,41.987213,75.395584,250.90471,2478405.8,-826135.3,22863732000000.0,-1858804.4,-81378.945,6363701000000.0,619601.44,-907514.3,11036880000000.0,13.501126,12.558611,1.776674,0.22092389,0.239906,0.001976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.60195655,0.608213,0.000876,0.0,-0.0,-4.226567,524.14844,524.14844,0.0,0.19201918,0.173541,4.8e-05,0.2247,0.213222,0.001398,544.0,582.6667,2254.889,-18.356874,211.29305,176.80121,166.39264,-2478405.8,-52734970.0,2205535000000000.0,3266538.8,48392784.0,1874890700000000.0,788133.06,-4342184.0,158239160000000.0,17.210627,20.25169,0.0,0.46947157,4.203052,5.58131,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.195,0.198333,1e-06,0.0,-0.0,-15.509775,120.46672,120.46983,1.9e-05,0.1378548,0.137546,5e-06,0.1248,0.1215,1.4e-05,856.0,858.44446,16.02469,-31.704132,195.01836,265.518,11971.236,-1239202.9,1514581.1,38485386000000.0,-396033.9,-2025192.9,19795613000000.0,-1635236.9,-510611.62,10304747000000.0,275.90735,272.1239,0.0,0.28086284,0.208464,0.009622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4795652,0.485048,0.000354,0.0,-0.0,-15.509775,278.02618,278.02618,0.0,0.13183014,0.135728,6e-06,0.0828,0.089767,2.1e-05,256.0,292.66666,3977.5557,-25.636091,229.0377,208.01086,332.05475,-71873770.0,19414178.0,1.127967e+16,68636700.0,-1470602.6,3845509000000000.0,-3237067.5,17943576.0,2867725200000000.0,4.7733693,5.121748,4.14777,3.6775944,2.685002,0.722321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6454348,0.604952,0.000443,0.0,-0.0,-4.754888,500.54404,507.51477,24.295494,0.18680549,0.187686,9e-05,0.1812,0.172089,5.7e-05,857.0,841.2222,483.95062,-8.0,46.613537,36.51793,163.02568,24784058.0,-1789960.5,894453500000000.0,-10866856.0,657808.56,192334740000000.0,13917202.0,-1132150.6,280634470000000.0,15.094718,18.032728,3.93816,0.85137516,1.125263,0.032887,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.25173914,0.250121,0.000133,0.0,-0.0,-15.509775,109.918846,109.918846,0.0,0.14566028,0.1467,1.6e-05,0.1261,0.1268,1.6e-05,689.0,683.0,5.333333,-43.01955,16.699244,216.08711,11698.8125,2478405.8,-275378.38,47699130000000.0,247840.58,392764.6,23472670000000.0,2726246.5,117386.086,9798345000000.0,201.38866,201.11673,0.591569,0.108840436,0.105551,0.002784,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.32543477,0.32215,0.001246,0.0,-0.0,-3.698246,186.60242,183.99925,0.0,0.15983014,0.150416,4.1e-05,0.1355,0.149889,0.000703,332.0,345.55554,18.91358,-19.651484,99.78241,122.32469,594.7717,-13631232.0,-2753784.2,21422898000000.0,5948174.0,624151.6,4077313600000.0,-7683058.0,-2129632.8,9863284000000.0,33.41358,33.639736,0.025573,0.19018011,0.293841,0.002011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.46913043,0.562415,0.000164,0.0,-0.0,-0.0,373.99442,357.8916,129.65013,0.17064932,0.167223,0.000156,0.1628,0.142056,0.000185,348.0,389.1111,1456.9877,-19.651484,294.82935,129.59502,560.513,35936884.0,-3855298.8,4639100500000000.0,2271437.5,-4935105.0,1942015100000000.0,38208320.0,-8790404.0,928549600000000.0,0.0,0.0,0.0,1.3143299,1.83694,0.244583,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4478261,0.446739,5.4e-05,0.0,-0.0,-13.786467,299.25867,299.25867,0.0,0.1642137,0.166906,7.3e-05,0.1461,0.1116,0.000152,665.0,589.7778,1428.8395,-19.651484,4.168705,15.374302,53.931522,-50807320.0,-11428204.0,888197200000000.0,46531732.0,14889223.0,292683600000000.0,-4275587.5,3461019.2,279081400000000.0,32.020733,29.2291,3.896605,4.3241577,2.049817,0.541832,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5,0.493261,0.0004,0.0,-0.0,-2.113283,422.85617,422.85617,0.0,0.17621918,0.162306,0.000115,0.3478,0.2074,0.003777,98.0,100.111115,0.54321,-10.589219,149.03624,148.98569,1330.4402,-2478405.8,-963824.44,8796659000000.0,929402.2,578294.7,2125132700000.0,-1549003.6,-385529.78,2891048800000.0,17.210627,22.27572,5.06334,0.044470724,0.04584,0.000205,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.25869566,0.261667,9e-06,0.0,-0.0,-0.0,148.40399,136.55905,70.15143,0.14306027,0.152311,1.9e-05,0.1819,0.163633,0.000117,25.0,24.222221,0.395062,-8.834419,18.434948,182.40164,6082.12,3717608.8,1101513.5,4929163000000.0,-1239202.9,-240956.11,1317603100000.0,2478405.8,585179.1,1374478000000.0,19.681103,16.505322,0.994904,0.029846596,0.028551,0.000174,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4378261,0.436763,7.5e-05,0.0,-0.0,-15.509775,342.86176,342.86176,0.0,0.16005205,0.148442,7e-06,0.0953,0.098178,2.2e-05,37.0,37.555557,0.469136,-11.883828,0.0,97.40164,2440.0815,-2478405.8,-963824.44,6407911400000.0,1239202.9,378645.34,1146978200000.0,-1239202.9,-585179.2,2483539700000.0,48.679005,43.570293,0.383674,0.010493262,0.035351,0.000139,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.43869564,0.445217,3.7e-05,0.0,-0.0,-15.509775,241.44855,241.44855,0.0,0.14512877,0.14494,9e-06,0.08,0.081978,1e-06,152.0,156.33333,20.444445,-28.529325,186.3402,212.47432,14470.192,18588044.0,9638245.0,155534050000000.0,-9154850.0,-7059197.5,120538170000000.0,9433194.0,2579047.5,14587496000000.0,24.339502,27.150389,4.636401,0.5344933,0.293986,0.018324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6665217,0.655676,0.000694,0.0,-0.0,-0.0,553.98035,553.98035,0.0,0.17968766,0.187673,5e-05,0.2171,0.211722,0.001203,1634.0,1644.0,62493.777,-18.356874,194.9212,213.48175,389.27145,513030000.0,-17899592.0,1.553946e+17,-213588720.0,41590360.0,4.974207e+16,299441280.0,23690758.0,5.354428e+16,0.0,4.242995,2.250376,17.575447,15.706929,14.068596,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34891304,0.391473,0.000997,0.0,-0.0,-4.754888,393.4733,393.4733,0.0,0.17481643,0.161826,5.3e-05,0.3649,0.301867,0.006851,497.0,525.3333,529.7778,-8.0,163.35497,206.29033,525.9244,7435217.5,14319676.0,967139660000000.0,4153004.2,-638568.56,410714970000000.0,11588222.0,13681109.0,147343420000000.0,55.66657,57.913864,0.449482,0.7681888,1.134946,0.054692,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.74673915,0.773116,0.002904,0.0,-0.0,-5.333333,434.30966,434.30966,0.0,0.1727315,0.176086,6.8e-05,0.2306,0.248456,0.001459,946.0,927.3333,2004.2222,-19.651484,11.684001,62.584793,3803.553,-9913623.0,-51082700.0,4276124200000000.0,19910062.0,37997670.0,1994153000000000.0,9996438.0,-13085025.0,2343366400000000.0,15.094718,11.930265,1.974082,2.1528962,2.601413,1.467211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.16304348,0.164348,3e-06,0.0,-0.0,-15.509775,45.61944,46.52763,0.053374,0.1268,0.118169,3.3e-05,0.1147,0.114789,2e-06,206.0,212.88889,8.54321,-43.01955,74.0546,65.74311,148.32242,-1239202.9,2065338.2,19109987000000.0,-1300906.0,-1520236.9,7081407000000.0,-2540108.8,545101.25,4479942400000.0,103.263756,101.95163,3.44335,0.42942822,0.267221,0.006411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2376087,0.240386,2.6e-05,0.0,-0.0,-15.509775,141.08284,141.08282,0.0,0.12671506,0.125115,9e-06,0.0967,0.106522,7.7e-05,55.0,55.666668,6.888889,-39.202503,36.253838,63.581066,303.95676,-0.0,-2340716.8,13460407000000.0,495681.16,1522652.8,5264691400000.0,495681.16,-818063.8,3066049900000.0,30.189436,27.698294,4.964633,0.13424332,0.175966,0.001991,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8728261,0.789686,0.002408,0.0,-0.0,-0.0,651.5576,651.5576,0.0,0.24520822,0.246841,0.000111,0.2538,0.185261,0.007561,2420.0,2678.2222,6250.617,-19.651484,169.24072,162.98044,107.33946,-4956811.5,20515690.0,8804623000000000.0,1034750.9,-26168222.0,2060615500000000.0,-3922060.8,-5652529.0,3953164000000000.0,37.281204,41.67168,2.729859,6.430539,5.286361,1.976659,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.49413043,0.490072,0.00153,0.0,-0.0,-4.754888,524.20856,524.20856,0.0,0.17408493,0.180816,0.000108,0.2087,0.1881,0.000211,565.0,514.0,1049.7778,-13.584158,329.1514,172.70367,8389.099,21066450.0,-6609082.5,5179830000000000.0,-1049184.6,15019093.0,940280140000000.0,20017264.0,8410010.0,2265423200000000.0,4.7733693,0.0,0.0,2.2337644,1.575184,0.41225,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.18304348,0.183406,2e-06,0.0,-0.0,-15.509775,37.47141,36.615612,1.464772,0.12681644,0.133142,1e-05,0.0916,0.091433,7e-06,480.0,479.22223,4.395062,-42.467793,69.443954,51.647785,222.3076,4956811.5,688446.06,8569160700000.0,-2726246.5,-890743.3,2248277800000.0,2230565.2,-202297.22,2520402000000.0,332.08377,329.06714,4.550004,0.13626073,0.147175,0.001119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.17608696,0.176425,4e-06,0.0,-0.0,-15.509775,38.414955,39.22326,0.19419,0.1347507,0.143247,4.1e-05,0.1202,0.119,2e-06,503.0,512.1111,10.765432,-43.01955,107.44719,76.17234,807.67957,-4956811.5,1239202.5,42997467000000.0,1089643.9,-653342.56,6442240000000.0,-3867167.8,585860.4,23877734000000.0,366.80475,362.27322,0.0,0.22055969,0.202227,0.001043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1973913,0.198043,0.0,0.0,-0.0,-15.509775,97.87937,108.805595,59.69118,0.11663562,0.125693,8.4e-05,0.1331,0.134811,4e-06,269.0,286.33334,6.666667,-43.01955,76.504265,99.97827,695.1035,-14870435.0,4819122.0,41101637000000.0,8440181.0,-2707057.5,21352254000000.0,-6430254.0,2112065.0,9334102000000.0,95.943535,95.82457,0.028305,0.3471675,0.261194,0.00754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.47913045,0.506884,7.2e-05,0.0,-0.0,-10.33985,230.15793,230.15793,0.0,0.13975616,0.140533,1e-05,0.0965,0.117111,7.6e-05,96.0,97.22222,0.839506,-19.651484,120.96376,146.75764,689.74097,2478405.8,-275378.44,3677914000000.0,-1549003.6,-61960.14,1341111500000.0,929402.2,-337338.56,924028500000.0,9.546739,9.546739,0.0,0.043280736,0.05137,0.000171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4502174,0.471739,0.000139,0.0,-0.0,-15.509775,340.38144,341.49197,214.59874,0.14034247,0.137237,1.3e-05,0.0801,0.083489,1.5e-05,87.0,88.22222,15.061728,-21.624338,227.72632,203.81223,210.74202,3717608.8,-1101513.6,19602902000000.0,-1218888.1,1000379.56,9572595000000.0,2498720.5,-101134.04,2604399300000.0,9.546739,9.546739,0.0,0.20827608,0.221734,0.005225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8234783,0.765048,0.002731,0.0,-0.0,-0.0,765.14026,768.69794,0.0,0.21133973,0.228276,0.000172,0.2651,0.302211,3e-05,1914.0,1807.3334,869.3333,-18.356874,230.44034,286.87042,2416.6392,175966820.0,-46401264.0,7538586700000000.0,-89664300.0,29060368.0,2341004700000000.0,86302504.0,-17340900.0,1973785000000000.0,60.378872,54.906807,0.464694,0.94012433,1.599397,0.224834,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.32717392,0.342222,0.000733,0.0,-0.0,-4.754888,178.35762,180.88678,3.198285,0.18245754,0.181972,4.4e-05,0.3749,0.326111,0.001688,284.0,287.0,3.777778,-19.651484,206.56505,143.2769,569.37695,2478405.8,-3166851.8,5839162000000.0,-1239202.9,2405349.0,5760541000000.0,1239202.9,-761502.6,1915357100000.0,0.0,0.0,0.0,0.059874695,0.198549,0.0096,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.29934782,0.301787,3.8e-05,0.0,-0.0,-15.509775,94.28375,94.28375,0.0,0.13300274,0.132916,2.5e-05,0.0922,0.082167,4.3e-05,433.0,445.1111,10.098765,-35.93721,158.80594,103.3965,1279.347,3717608.8,2753784.2,81824110000000.0,-2184574.2,-2114469.8,14388740000000.0,1533034.5,639314.44,39906980000000.0,109.058685,109.30162,0.118033,0.30395335,0.290086,0.005253,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.245,0.246715,1.1e-05,0.0,-0.0,-15.509775,105.75325,108.47763,3.711124,0.13019451,0.140442,2.6e-05,0.0982,0.097778,2e-06,536.0,535.2222,48.39506,-43.01955,30.963757,130.5389,19797.219,-3717608.8,4819122.0,35641635000000.0,3686036.8,-1788027.8,19973762000000.0,-31572.049,3031095.0,12648683000000.0,107.26813,109.7138,3.514694,0.37579507,0.339303,0.00965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.33826086,0.339348,8e-06,0.0,-0.0,-15.509775,127.7549,127.7549,0.0,0.15940274,0.147805,6.6e-05,0.0888,0.080044,1e-05,418.0,413.77777,9.506173,-29.587593,346.82745,30.286024,124.09584,-9913623.0,-1239202.9,4777496300000.0,4315844.5,535574.06,800131800000.0,-5597778.5,-703628.9,2202580300000.0,68.344246,67.38415,6.261207,0.30806,0.187101,0.00038,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.69956523,0.59785,0.001754,0.0,-0.0,-0.0,598.8368,603.73145,47.914467,0.23713425,0.236072,4.6e-05,0.1496,0.164833,0.00023,2999.0,2707.3333,38781.555,-21.624338,72.50811,64.7024,3752.3386,677844000.0,-39241436.0,1.726113e+17,-479706430.0,-14122473.0,3.401593e+16,198137570.0,-53363904.0,8.117791e+16,9.546739,12.728984,5.063342,9.576787,8.820347,9.119253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.43065217,0.451667,9.8e-05,0.0,-0.0,-2.641604,430.9705,405.26895,183.73505,0.16756988,0.16723,4.9e-05,0.1439,0.141022,3e-05,344.0,347.66666,39.333332,-19.651484,217.72499,197.43698,145.8151,3717608.8,-5369879.0,19792484000000.0,433030.0,2963942.5,10224768000000.0,4150638.8,-2405937.0,10070596000000.0,10.673577,13.697116,4.796128,0.47998616,0.530909,0.015872,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.30173913,0.289444,2.6e-05,0.0,-0.0,-7.421554,165.40793,165.40793,0.0,0.14396164,0.134974,2.3e-05,0.0806,0.123722,0.002589,56.0,51.88889,0.320988,-17.28032,354.6107,83.016426,3185.6086,-2478405.8,-1789959.8,4132913300000.0,3621113.5,1342469.9,3582268800000.0,1142707.6,-447489.94,645625500000.0,0.0,0.530374,2.250376,0.3093767,0.059198,0.003134,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3704348,0.367778,6.5e-05,0.0,-0.0,-15.509775,203.51913,201.2954,9.890079,0.13515615,0.140096,2e-05,0.0697,0.068956,1e-06,272.0,268.44446,5.802469,-38.05375,85.91438,50.742855,11525.985,3717608.8,413067.66,15697487000000.0,-2043010.2,-760793.25,5411124000000.0,1674598.5,-347725.66,6139614300000.0,54.004505,55.279564,4.961723,0.18694557,0.173519,0.001027,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.36152175,0.365652,3.2e-05,0.0,-0.0,-15.509775,179.84596,183.38254,0.0,0.1376137,0.144979,1.3e-05,0.0742,0.074078,3e-06,264.0,274.66666,5.111111,-38.605503,148.627,82.551605,1535.5796,-1239202.9,2203027.2,12550407000000.0,-1734884.1,446942.78,13720820000000.0,-2974087.0,2649970.2,3151236400000.0,24.339502,24.18195,0.049646,0.31637916,0.255334,0.005301,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.38173914,0.395338,6.9e-05,0.0,-0.0,-15.509775,237.9563,237.9563,0.0,0.13234247,0.138034,0.000105,0.079,0.0771,2e-06,233.0,230.77777,27.950617,-28.140978,176.63354,102.01769,14849.395,4956811.5,-3855297.8,65330360000000.0,-5195120.0,1747424.2,36541380000000.0,-238308.25,-2107873.8,10644802000000.0,78.72441,81.4899,5.035776,0.16997118,0.205771,0.008133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.38782609,0.390024,1.1e-05,0.0,-0.0,-15.509775,249.79799,249.79799,0.0,0.123457536,0.136705,4.6e-05,0.0802,0.080578,2e-06,226.0,232.55556,8.691358,-35.93721,53.1301,85.76089,2073.5679,1239202.9,3166852.0,28361645000000.0,-1239202.9,-1110092.6,7213159000000.0,-0.0,2056759.4,9731238000000.0,71.60053,75.84354,2.250383,0.060829185,0.171984,0.002389,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4073913,0.408044,4.9e-05,0.0,-0.0,-15.509775,227.1497,227.14969,0.0,0.14972876,0.144468,2.6e-05,0.0795,0.082567,6e-06,279.0,289.66666,33.77778,-28.529325,162.25533,164.1516,156.89618,7435217.5,-413067.6,31394974000000.0,-4523090.5,377425.38,9381205000000.0,2912126.8,-35642.332,11365106000000.0,95.943535,94.85638,2.363826,0.33482787,0.340294,0.00206,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.31108695,0.311957,3.1e-05,0.0,-0.0,-15.509775,205.76288,202.09709,0.0,0.1351233,0.135412,1.9e-05,0.0957,0.091989,1.1e-05,96.0,97.0,11.333333,-33.82067,33.690067,39.88268,243.09315,-1239202.9,2340716.5,15849153000000.0,1239202.9,-1906449.4,6142071700000.0,-0.0,434267.25,3464714800000.0,14.3201065,19.093477,0.0,0.094397284,0.233319,0.008134,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8954348,0.759855,0.005368,0.0,-0.0,-0.0,745.59705,732.70654,0.0,0.1841315,0.185551,6.2e-05,0.1099,0.192844,0.00145,561.0,696.1111,4515.21,-14.473047,72.68106,122.07708,1044.8553,-50807320.0,48879670.0,1.0781484e+16,-35881056.0,-635561.9,2810228000000000.0,-86688376.0,48244110.0,4237397600000000.0,0.0,1.591123,5.063345,2.3475568,3.38094,0.3165,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4552174,0.452585,7.3e-05,0.0,-0.0,-15.509775,198.81331,211.82793,0.0,0.14417534,0.151204,4e-06,0.0812,0.086289,1.3e-05,524.0,526.3333,7.777778,-28.529325,25.346176,99.87538,778.5593,-1239202.9,-2753784.2,18351650000000.0,1143879.6,835880.56,7353068000000.0,-95323.3,-1917903.8,3410508000000.0,177.19424,174.49142,1.165504,0.13550729,0.178233,0.000952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47043478,0.474614,4.1e-05,0.0,-0.0,-15.509775,310.01175,310.01175,0.0,0.13602465,0.148143,1.1e-05,0.084,0.083267,4e-06,182.0,192.0,4.0,-29.587593,124.50852,176.96797,3824.3745,-4956811.5,4406054.5,22560400000000.0,6782253.0,-3112358.0,5782836000000.0,1825441.2,1293696.8,14437379000000.0,47.73369,47.73369,0.0,0.2723158,0.178997,0.008902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.20695652,0.205145,1e-05,0.0,-0.0,-15.509775,101.37215,101.37215,0.0,0.11666849,0.128342,5.6e-05,0.1016,0.104344,5e-06,677.0,679.8889,25.876543,-30.645863,302.61923,86.08236,728.21136,-24784058.0,-1514580.9,108441580000000.0,14298495.0,1219621.6,30919247000000.0,-10485563.0,-294959.44,32573833000000.0,165.42323,162.01352,0.0,0.4371729,0.245482,0.005603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.60065216,0.545701,0.000224,0.0,-0.0,-0.0,443.52423,443.52423,0.0,0.1602274,0.169565,3.7e-05,0.0998,0.104722,8e-06,334.0,332.55554,14.469136,-18.356874,182.2906,273.57532,1807.5735,3717608.8,963824.56,43604135000000.0,-1239202.9,-174171.03,11974914000000.0,2478405.8,789653.44,13747114000000.0,6.750563,3.182246,5.063345,0.1749506,0.236753,0.005664,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.25326088,0.255024,4e-06,0.0,-0.0,-15.509775,99.10577,99.10577,0.0,0.1228,0.127812,1.6e-05,0.1135,0.109867,1.3e-05,498.0,492.55554,31.80247,-43.01955,90.0,15.270786,115.55303,2478405.8,-2340716.5,26769145000000.0,1246759.0,1198021.8,5748929000000.0,3725164.8,-1142694.9,9913480000000.0,96.65335,100.24533,1.61279,0.20211643,0.292084,0.002184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.47347826,0.545507,0.002421,0.0,-0.0,-4.754888,429.43298,429.43298,0.0,0.17161918,0.17041,5.3e-05,0.2246,0.2005,5.9e-05,567.0,582.55554,373.58026,-13.178438,156.0375,191.90881,499.3485,37176090.0,9638244.0,825407300000000.0,-5262078.5,-671520.1,232387040000000.0,31914008.0,8966724.0,204000540000000.0,28.640213,24.339502,0.0,0.5713383,0.970395,0.040549,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.25630435,0.256908,1e-05,0.0,-0.0,-15.509775,115.28051,115.16312,0.006891,0.123627394,0.129908,7e-06,0.123,0.123444,3e-06,422.0,417.1111,1.654321,-34.87894,11.309932,88.97891,9555.669,3717608.8,-1927648.9,6862911600000.0,-1660064.2,1195158.1,3167778800000.0,2057544.5,-732490.8,1472482100000.0,102.04297,97.35801,0.0,0.21744208,0.102044,0.002133,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.45913044,0.47029,1.1e-05,0.0,-0.0,-8.616542,222.94537,232.9014,0.0,0.1544959,0.15366,1.6e-05,0.1346,0.120256,0.000506,171.0,164.22223,104.83951,-19.651484,304.38034,155.22827,3339.7576,3717608.8,1376892.2,614059900000000.0,-5360750.5,2886539.5,193235280000000.0,-1643142.0,4263432.0,131903860000000.0,0.0,0.0,0.0,0.35162634,0.374427,0.03109,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0263044,1.043406,6.4e-05,0.0,-0.0,-8.0,603.0261,631.2445,0.0,,0.0,0.0,0.105,0.146144,0.000712,884.0,847.44446,96.24692,-19.651484,29.845932,108.107124,5392.536,23544856.0,-22167964.0,1227968300000000.0,-5528751.5,25873062.0,521385880000000.0,18016104.0,3705098.8,295969550000000.0,42.96032,42.96032,0.0,1.7068758,0.979608,0.113066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3545652,0.337512,0.000116,0.0,-0.0,-5.169925,387.2199,378.45264,84.41668,0.15747945,0.154237,1.3e-05,0.0943,0.137167,0.000202,40.0,41.77778,0.839506,-20.63791,71.56505,135.9354,915.73395,2478405.8,413067.66,5801245700000.0,-929402.2,-385529.78,1854502600000.0,1549003.6,27537.834,1354003100000.0,23.866844,22.275723,5.063341,0.018749181,0.044739,0.000267,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.65434784,0.642319,0.001637,0.0,-0.0,-0.0,580.6181,580.6181,0.0,0.19823287,0.19804,4.3e-05,0.1361,0.1596,1.3e-05,1504.0,1492.8889,2424.5432,-9.294609,352.5831,255.53328,1246.4816,-189598050.0,-19138800.0,2367287500000000.0,77171110.0,21562624.0,945710460000000.0,-112426930.0,2423823.8,1124119800000000.0,58.070538,58.394794,0.210287,1.6645759,3.136648,1.568793,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.60978264,0.565242,0.000336,0.0,-0.0,-0.0,417.10315,417.10315,0.0,0.16224109,0.161892,4.2e-05,0.1255,0.123011,1.7e-05,558.0,423.1111,433.65433,-19.651484,347.99222,317.3635,493.30457,43372100.0,-20240314.0,255254800000000.0,-64511204.0,20184822.0,358081860000000.0,-21139100.0,-55491.89,105247100000000.0,6.750563,4.77337,0.0,2.5669065,1.317906,0.600326,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15782608,0.166957,9e-06,0.0,-0.0,-15.509775,53.733913,53.733913,0.0,0.092504114,0.098228,4.5e-05,0.1124,0.112644,8e-06,565.0,574.8889,28.54321,-37.085964,66.2505,111.46593,4051.3584,-4956811.5,3166852.0,78184110000000.0,0.0,-1304370.1,30625331000000.0,-4956811.5,1862481.5,15598256000000.0,301.063,303.13712,0.0,0.17339997,0.238396,0.003767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.30173913,0.300338,5e-06,0.0,-0.0,-15.509775,84.67599,84.67599,0.0,0.12243014,0.129568,4.5e-05,0.0966,0.095767,1e-06,124.0,120.77778,20.839506,-43.01955,41.82017,86.04457,9006.48,2478405.8,-2203027.2,88307850000000.0,-2478405.8,535327.75,33918762000000.0,-1.5391738e-10,-1667699.6,24347077000000.0,68.344246,64.924835,0.0,0.21821858,0.203757,0.004532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.74413043,0.658285,0.001128,0.0,-0.0,-1.056642,552.5868,552.5868,0.0,0.19126849,0.178873,6e-05,0.1586,0.177344,0.000278,374.0,357.66666,301.77777,-17.467985,215.83765,219.79645,716.12573,-7435217.5,-11428204.0,482451330000000.0,9814487.0,5023089.0,91499035000000.0,2379269.5,-6405115.5,259650570000000.0,0.0,0.0,0.0,0.6923671,1.117968,0.054765,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
