Soil_evaporation,Soil_evaporation variance,Soil_evaporation median,Lakes,Lakes entropy,Lakes mode,landcover entropy,landcover mode,Precipitation,Precipitation variance,Precipitation median,Soil_moisture,Soil_moisture variance,Soil_moisture median,NDVI,NDVI variance,NDVI median,Elevation,Elevation variance,Elevation median,soil_type entropy,soil_type mode,Aspect,Aspect variance,Aspect median,Curvature,Curvature variance,Curvature median,Plan_curvature,Plan_curvature variance,Plan_curvature median,Profile_curvature,Profile_curvature variance,Profile_curvature median,Distance_to_river,Distance_to_river variance,Distance_to_river median,Slope,Slope variance,Slope median,dust_storm,X,Y,Bare_Soil,Cropland,Natural_vegetation,Clay_Loam,Loam,Loam_Sand,Sand,Sand_Clay_Loam,Sand_Loam
0.37304348,0.0002075200027320534,0.36173913,0,-0.0,0,-0.0,6,168.26242,0.0,168.26242,0.13686301,4.193000131635927e-05,0.14376986,0.0771,1.29e-06,0.0755,348,36.69387755,344.0,0.14372616993938178,11,174.28941,6418.8955,189.2933,13631232.0,69142086000000.0,0.0,-5029706.0,27411180000000.0,-1239202.9,8601526.0,21332370000000.0,495681.16,30.189436,4.987343,30.189436,0.11197154,0.01921285,0.20805146,1,41.652952937622814,34.75969244999349,True,False,False,False,False,True,False,False,False
0.42695653,8.086000161711127e-05,0.41152173,0,-0.0,0,-0.0,6,294.13156,844.18475,294.13156,0.13936438,0.0002244500064989552,0.14684385,0.0775,2.54e-06,0.0798,101,120.60891295,105.0,0.863120568566631,11,252.75854,4451.7354,225.0,-2478405.8,127593010000000.0,0.0,-1153740.6,28936770000000.0,-1266978.1,-3632146.5,50539518000000.0,-302244.62,48.679005,4.6587896,47.971767,0.581094,0.02289058,0.3013025,1,43.27343633606032,34.22091347024779,True,False,False,False,False,False,False,False,True
0.43130434,5.6230001064250246e-05,0.43391305,0,-0.0,0,-0.0,6,218.44559,16.906483,221.75217,0.13410412,3.2079999073175713e-05,0.14299452,0.0834,2.91e-06,0.0837,217,64.47480217,224.0,0.47543164626872064,9,174.80557,5956.7065,206.56505,-6196014.5,65550223000000.0,-1239202.9,8646573.0,21042180000000.0,1667900.1,2450558.5,20511088000000.0,299404.72,58.266396,6.4529414,55.66657,0.19829592,0.01195856,0.32379317,1,41.30159519761071,35.39363671175024,True,False,False,False,False,True,False,False,False
0.40130433,9.793000208446756e-05,0.40108696,0,-0.0,0,-0.0,6,225.96103,2.8667986,225.96103,0.1927096,0.000513919978402555,0.157863,0.0877,3.348e-05,0.0873,95,220.22990421,70.0,0.9996995428565171,9,94.89909,3224.7253,155.9245,24784058.0,261418070000000.0,-4956811.5,-14918096.0,98547320000000.0,1223745.1,9865962.0,83262320000000.0,-120897.84,49.835434,5.5886817,49.835434,0.7534477,0.04417542,0.4508423,1,43.3011069163607,34.14829130470844,True,False,False,False,False,True,False,False,False
0.4371739,6.021000081091188e-05,0.44413042,0,-0.0,0,-0.0,6,255.75673,0.0,255.75673,0.14447945,4.197000089334324e-05,0.14410137,0.0891,4.64e-06,0.09,323,26.02249063,324.0,0.962280140500009,9,135.0,2055.766,145.61966,2478405.8,11082585000000.0,0.0,-929402.2,3373139200000.0,0.0,1549003.6,3916681400000.0,-170924.53,52.723583,5.436461,52.723583,0.15804231,0.00295305,0.14883424,1,41.436764852891095,36.04825728106648,True,False,False,False,False,False,False,False,True
0.25804347,0.004177549853920937,0.22217391,0,-0.0,0,0.863120568566631,6,121.85969,0.0,121.85969,0.120580815,2.6980000257026404e-05,0.12203287,0.0586,2.502e-05,0.0586,14,0.39483549,13.0,1.286285229444419,9,135.0,6332.294,90.0,4956811.5,5165222000000.0,0.0,0.0,974795050000.0,0.0,0.0,1442965200000.0,0.0,23.866844,3.5289593,23.866844,0.010493316,8.095e-05,0.018845001,1,45.452267782578595,31.530838831123113,True,False,False,False,False,False,False,False,True
0.37978262,6.039000072632916e-05,0.37304348,0,-0.0,0,-0.0,6,207.61584,0.0,207.61584,0.12835617,2.5920000553014688e-05,0.13425206,0.0797,5.48e-06,0.0763,195,70.28238234,198.0,1.1446143217192744,11,70.346176,743.9826,68.19859,-9913623.0,35777925000000.0,2478405.8,1214418.9,10013589000000.0,-1299651.9,-8699204.0,15491018000000.0,1487043.5,33.41358,3.7010286,33.41358,0.21390936,0.00375663,0.2753062,1,42.735311017923195,34.34808151190419,True,False,False,False,False,True,False,False,False
0.43521738,0.00011762000212911516,0.4326087,0,-0.0,0,-0.0,6,216.72627,25.410553,216.72627,0.15061916,2.843999936885666e-05,0.14618357,0.069,3.33e-06,0.0702,299,39.9516868,299.0,0.7324196551586492,11,24.443954,515.2749,53.746162,-1239202.9,21645836000000.0,0.0,-940084.94,6746092000000.0,-453366.9,-2179287.8,7747040000000.0,-446113.03,47.01223,6.0953593,47.01223,0.12867281,0.00345811,0.19156878,1,42.09810398667321,34.8950517452936,True,False,False,False,False,False,False,False,True
0.37934783,0.0003251100133638829,0.37652174,0,-0.0,0,-0.0,6,198.0035,0.0,198.0035,0.15640822,4.583999907481484e-05,0.14632604,0.0854,7.776e-05,0.0878,490,68.53477718,495.0,-0.0,9,270.0,898.5836,287.10272,-3717608.8,24880815000000.0,-1239202.9,2588829.8,8128762500000.0,1004963.3,-1128778.9,8845842000000.0,-95323.3,47.25394,6.1144047,47.25394,0.25914592,0.00304172,0.25914592,0,39.83029064711988,36.35727925946396,True,False,False,False,False,False,False,False,True
0.16065218,2.640000047904323e-06,0.16,0,-0.0,0,-0.0,6,46.24588,4.4651427,46.24588,0.10886028,5.267999949865043e-05,0.12184657,0.108,1.055e-05,0.1066,277,31.82923782,278.0,-0.0,12,21.801409,3147.5652,30.963757,-1239202.9,19555701000000.0,-1239202.9,364471.44,5828212400000.0,571939.8,-874731.44,6770503000000.0,373458.4,107.26813,5.8627906,107.26813,0.12312059,0.00604578,0.12312059,0,44.427628411406616,30.51851174600481,True,False,False,False,False,False,True,False,False
0.53565216,0.0024562999606132507,0.5445652,0,-0.0,0,-0.0,1,499.74057,0.0,499.74057,0.20775342,0.0001432699937140569,0.20539452,0.3907,0.00416847,0.3399,1394,52101.20033319,1321.0,0.7682814090975242,7,70.84558,5452.7583,125.22886,-332106370.0,9.898718e+16,-16109638.0,188996340.0,3.6698387e+16,13846488.0,-143110050.0,3.091711e+16,-21397630.0,4.7733693,4.8398075,4.7733693,7.099053,14.312012,7.8995595,0,42.66201188057826,37.35640539719804,False,False,True,False,True,False,False,False,False
0.16021739,1.0730000212788582e-05,0.1597826,0,-0.0,0,-0.0,6,70.71727,2.225519,69.37742,0.14459452,2.4029999622143805e-05,0.13860549,0.1293,3.075e-05,0.127,710,28.40733028,708.0,0.7682814090975242,12,86.42367,12537.084,77.00539,1239202.9,37481756000000.0,-1239202.9,2611858.5,11808502000000.0,213655.67,3851061.2,12524034000000.0,-874731.44,291.33197,7.6347394,291.33197,0.21266428,0.00275401,0.16865836,0,40.484057003492886,31.812345046029463,True,False,False,False,False,False,True,False,False
0.6093478,0.0035061698872596025,0.5721739,0,-0.0,0,0.14372616993938178,1,582.16376,430.41437,564.0556,0.1937315,7.468999683624133e-05,0.19147672,0.2611,0.00118116,0.2573,1470,52638.88296543,1521.0,0.9755259511264973,4,201.67513,4860.2593,197.9494,-151182750.0,3.2565666e+16,14870435.0,70309770.0,1.1232298e+16,-15622937.0,-80872984.0,1.13659e+16,7372632.0,14.3201065,5.295322,14.3201065,9.836828,5.0186,7.1706967,0,42.492721239477355,37.523127241768734,False,False,True,False,True,False,False,False,False
0.5176087,0.0005700099864043295,0.49586958,0,-0.0,0,0.9972943816462347,1,316.7033,0.9849493,316.7033,0.14130138,3.727999865077436e-05,0.14771508,0.106,0.00043442,0.1148,136,16.01999167,137.0,0.14372616993938178,7,204.44395,8163.47,184.18492,-4956811.5,11984390000000.0,0.0,4213290.0,4178673000000.0,1072968.4,-743521.75,3126328800000.0,0.0,21.347155,4.5891147,19.681103,0.13187182,0.00783356,0.13334814,0,44.97015820050019,34.54125573813134,True,False,False,False,True,False,False,False,False
0.79630435,0.0024413999635726213,0.7704348,0,-0.0,0,-0.0,1,538.9984,0.0,538.9984,0.20612878,0.00016383999900426716,0.20793836,0.3058,0.00282085,0.2923,1925,32119.62515618,1759.0,0.14372616993938178,7,66.58979,2607.2544,178.347,249079780.0,6.9981574e+16,-4956811.5,-105569770.0,1.9732538e+16,27506558.0,143510020.0,2.7990435e+16,16231049.0,14.3201065,6.4910355,14.3201065,5.901739,3.690455,5.790921,0,37.96149269356636,39.55601977723226,False,False,True,False,True,False,False,False,False
0.5147826,0.0011600899742916226,0.5302174,0,-0.0,0,-0.0,1,501.60205,0.0,501.60205,0.16190684,3.6910001654177904e-05,0.1682548,0.1543,0.0002191,0.1543,860,17853.56101624,860.0,0.28683890475094387,7,158.16884,844.5251,146.2727,38415290.0,3983647400000000.0,14870435.0,11707584.0,1270312000000000.0,-4294905.0,50122876.0,1204045800000000.0,12676059.0,6.750563,4.4986277,6.750563,5.1550016,1.2109234,3.3612993,0,45.527014123059494,35.032612943560544,False,False,True,False,True,False,False,False,False
0.41804346,0.00016435999714303762,0.41804346,0,-0.0,0,-0.0,6,130.10579,12.415044,130.10579,0.13752328,4.454000008990988e-05,0.14438903,0.0917,6.014e-05,0.0929,499,259.29362766,501.0,1.1122480392832161,9,139.18492,650.42755,143.36589,-3717608.8,110255360000000.0,-1239202.9,1971770.4,48268360000000.0,2093825.6,-1745838.4,24468638000000.0,-1030348.5,160.10365,4.798542,160.10365,0.41133264,0.07174656,0.3883437,0,37.79767817027186,34.53196427704673,True,False,False,False,False,False,False,False,True
0.4497826,0.0003583100042305887,0.46565217,0,-0.0,0,-0.0,6,246.08936,103.97504,246.08936,0.14998904,0.00011854000331368297,0.14762193,0.0811,4.842e-05,0.0768,12,5.39025406,13.0,1.5068687723775698,9,263.65982,442.8096,270.0,1239202.9,9078153000000.0,0.0,-1487043.5,5007249000000.0,0.0,-247840.58,1488054300000.0,0.0,6.750563,2.8257072,4.7733693,0.068102956,0.00049497,0.058050435,0,46.82256675500594,32.37768427108431,True,False,False,False,True,False,False,False,False
0.84782606,0.003583489917218685,0.82304347,0,-0.0,0,1.4053323384608651,1,427.57278,164.6289,427.57278,0.1724959,6.32800001767464e-05,0.18649727,0.1267,0.00908893,0.1739,977,2254.22074136,990.0,0.3885088241433185,7,113.467896,3745.0999,133.95837,-14870435.0,1612113200000000.0,-23544856.0,14834192.0,853673940000000.0,14870435.0,-36242.387,761345400000000.0,-3398226.5,0.0,6.741681,4.7733693,1.5701458,1.4149328,1.8450145,0,37.59460453567877,38.54331940663866,False,False,True,False,True,False,False,False,False
0.18782608,2.7200001113669714e-06,0.18760869,0,-0.0,0,-0.0,6,110.19925,14.761748,110.19925,0.11929863,0.00011932000052183867,0.11501644,0.1298,1.89e-06,0.1283,513,50.28821324,514.0,1.224440361214824,11,5.194428,14072.985,27.349874,-4956811.5,47489850000000.0,-1239202.9,3581296.5,11724160000000.0,1143879.6,-1375515.2,16680364000000.0,-190646.6,158.67413,4.743646,158.67413,0.2004599,0.00557392,0.18629426,0,41.11202071851109,32.92337401985918,True,False,False,False,False,False,True,False,False
0.37152174,0.00030996001441963017,0.3597826,0,-0.0,0,0.2460225782203316,3,157.87727,26.210367,157.87727,0.16790411,3.94000016967766e-05,0.1642685,0.219,0.00058213,0.2141,19,0.8363182,19.0,0.9996995428565171,4,45.0,4080.1917,161.56505,1239202.9,6982898500000.0,0.0,-1239202.9,1513011400000.0,0.0,-0.0,1038957150000.0,0.0,9.546739,4.6098967,9.546739,0.019143574,0.00013508,0.025597125,0,45.6324603423721,32.421557360714566,False,True,False,False,True,False,False,False,False
0.44195652,9.254999895347282e-05,0.43065217,0,-0.0,0,-0.0,6,162.18022,0.0,162.18022,0.13514248,4.8239999159704894e-05,0.13377808,0.0974,3.166e-05,0.0931,722,892.42232403,691.0,0.863120568566631,9,97.206055,4424.7295,143.16982,23544856.0,742954050000000.0,-7435217.5,-5408367.0,279348900000000.0,4213290.0,18136488.0,182234150000000.0,3221927.5,158.88939,6.3282394,158.88939,1.0838943,0.20815565,0.65521216,0,37.563450540072786,34.637968505071385,True,False,False,False,True,False,False,False,False
0.28195652,5.447000148706138e-05,0.27413043,0,-0.0,0,0.14372616993938178,6,130.87909,32.31048,130.87909,0.1153863,5.545000021811575e-05,0.123457536,0.089,9.106e-05,0.0934,114,79.82340691,114.0,1.4794026028794116,11,41.987213,517.60114,53.426968,2478405.8,15720797000000.0,-1239202.9,-1858804.4,5166970400000.0,-185880.44,619601.44,4551352500000.0,-420646.84,13.501126,5.0515594,13.501126,0.22092389,0.00297531,0.2449406,0,42.618875889911166,33.64007314896442,True,False,False,False,False,False,False,False,True
0.60195655,0.005874339956790209,0.6058696,0,-0.0,0,0.8700820018717123,3,524.14844,75.27151,524.14844,0.19201918,0.00011639999866019934,0.1832904,0.2247,0.00421139,0.2081,544,2282.69387755,543.0,0.9486131982385806,4,211.29305,731.1133,173.29016,-2478405.8,3868970000000000.0,-3717608.8,3266538.8,1451638100000000.0,2850166.8,788133.06,1029678550000000.0,-251785.0,17.210627,4.414443,17.210627,0.46947157,3.8375235,0.6009415,0,37.695905383105085,37.454641146454016,False,True,False,True,False,False,False,False,False
0.195,5.920000148762483e-06,0.19521739,0,-0.0,0,-0.0,6,120.46672,2.311367,120.46672,0.1378548,1.2679999599640723e-05,0.1361452,0.1248,5.766e-05,0.1271,856,30.05747605,854.0,0.8030909760146978,9,195.01836,9431.538,158.1986,-1239202.9,53966214000000.0,-1239202.9,-396033.9,20284659000000.0,-133452.62,-1635236.9,15900527000000.0,-1036054.9,275.90735,5.0533757,273.04337,0.28086284,0.00702759,0.20358503,0,39.51873061879177,32.304530892621955,True,False,False,False,False,False,False,False,True
0.4795652,0.0008285000221803784,0.48586956,0,-0.0,0,0.7804828278806266,6,278.02618,98.15989,278.02618,0.13183014,5.927000165684149e-05,0.13945754,0.0828,0.00043871,0.0873,256,5258.91795085,249.0,1.0017713330250977,9,229.0377,5154.34,214.69516,-71873770.0,9830589000000000.0,-8674420.0,68636700.0,5245401700000000.0,7531931.0,-3237067.5,1658418800000000.0,-175462.36,4.7733693,4.040444,4.7733693,3.6775944,2.8483562,2.307847,0,43.3791807572852,35.149378856853204,True,False,False,False,False,False,False,False,True
0.6454348,0.0008220900199376047,0.60413045,0,-0.0,0,0.14372616993938178,3,500.54404,34.408062,500.54404,0.18680549,5.954000152996741e-05,0.18946849,0.1812,0.00021375,0.1907,857,1627.43107039,850.0,0.9996995428565171,4,46.613537,461.59064,33.589016,24784058.0,673824800000000.0,0.0,-10866856.0,241195570000000.0,-1809551.5,13917202.0,182883420000000.0,-553484.25,15.094718,5.43703,15.094718,0.85137516,0.04537127,1.0979719,0,40.0880782312385,37.78041543404239,False,True,False,False,True,False,False,False,False
0.25173914,4.982999962521717e-05,0.25152174,0,-0.0,0,-0.0,6,109.918846,0.0,109.918846,0.14566028,1.8799999452312477e-05,0.14570685,0.1261,6.19e-06,0.1278,689,15.81591004,687.0,0.9972943816462347,11,16.699244,16568.09,270.0,2478405.8,36065734000000.0,1239202.9,247840.58,13367660000000.0,-881740.5,2726246.5,9479663000000.0,726429.3,201.38866,4.4426727,201.38866,0.108840436,0.00316373,0.10974187,0,38.92036329716227,33.670450226454264,True,False,False,False,False,True,False,False,False
0.32543477,0.001542879967018962,0.33891305,0,-0.0,0,0.9113423759758417,1,186.60242,2.101727,183.99925,0.15983014,9.680000221123919e-05,0.15110685,0.1355,0.00043807,0.1259,332,61.08704706,336.0,-0.0,7,99.78241,868.47626,122.125,-13631232.0,50456206000000.0,1239202.9,5948174.0,17253782000000.0,-419142.16,-7683058.0,16244569000000.0,-397480.2,33.41358,4.860398,33.41358,0.19018011,0.00537522,0.28550246,0,38.60499466242543,36.21078384327927,False,True,False,False,True,False,False,False,False
0.46913043,0.004634010139852762,0.47195652,0,-0.0,0,0.866943997998272,1,373.99442,119.06646,373.99442,0.17064932,0.0001201999984914437,0.1692918,0.1628,0.00052401,0.1671,348,1466.63390254,358.0,0.7300166301457938,7,294.82935,9107.563,185.90614,35936884.0,4188776400000000.0,-6196014.5,2271437.5,1430464500000000.0,2271437.5,38208320.0,1293462300000000.0,-1671349.9,0.0,0.0,0.0,1.3143299,0.3745272,1.3809506,0,43.90976038576204,36.53625869654974,False,False,True,False,True,False,False,False,False
0.4478261,0.0004493700107559562,0.46869564,0,-0.0,0,0.8030909760146978,1,299.25867,1.381208,299.25867,0.1642137,5.357999907573685e-05,0.16448767,0.1461,0.00105392,0.1378,665,78239.85839234,665.0,0.5916727785823275,7,4.168705,26889.256,12.909868,-50807320.0,3.8434838e+16,-18588044.0,46531732.0,2.4500637e+16,18768546.0,-4275587.5,5567704000000000.0,0.0,32.020733,4.010744,32.020733,4.3241577,26.6397,3.454914,0,41.84135754567135,36.42540659810566,False,False,True,False,True,False,False,False,False
0.5,0.0017711999826133251,0.4678261,0,-0.0,0,1.1669527240200814,1,422.85617,0.0,422.85617,0.17621918,0.0002340299979550764,0.16872603,0.3478,0.01129873,0.2234,98,2.71053728,99.0,1.1233180066740756,4,149.03624,1985.2867,168.69006,-2478405.8,5772819300000.0,0.0,929402.2,1939305500000.0,4.809918e-11,-1549003.6,1633986800000.0,0.0,17.210627,4.524311,19.093477,0.044470724,0.00063302,0.05512367,0,44.95333053344719,34.355607147026916,False,False,True,True,False,False,False,False,False
0.25869566,1.1760000234062318e-05,0.26173913,0,-0.0,0,0.3322866302216151,1,148.40399,58.266357,148.40399,0.14306027,4.5330001739785075e-05,0.1440548,0.1819,0.00050037,0.1539,25,0.69637651,23.0,1.3328715420257524,4,18.434948,8568.172,153.43495,3717608.8,5201038000000.0,0.0,-1239202.9,1577455300000.0,0.0,2478405.8,1422677800000.0,0.0,19.681103,5.3661923,19.093477,0.029846596,0.00019381,0.031208327,0,44.707284579906286,31.92181008020829,False,False,True,True,False,False,False,False,False
0.4378261,0.00011796999751823023,0.44,0,-0.0,0,1.10964506629217,6,342.86176,241.358,342.86176,0.16005205,2.00100002984982e-05,0.14658083,0.0953,7.76e-05,0.0975,37,0.6122449,38.0,0.9691869476068813,7,0.0,7376.8,116.56505,-2478405.8,6567174300000.0,0.0,1239202.9,1725728400000.0,0.0,-1239202.9,2031958000000.0,0.0,48.679005,6.4161696,45.284153,0.010493262,0.00022039,0.03201421,0,45.151140240193186,33.614522059275416,True,False,False,False,True,False,False,False,False
0.43869564,5.0689999625319615e-05,0.44347826,0,-0.0,0,-0.0,6,241.44855,1.5177834,241.44855,0.14512877,2.739000046858564e-05,0.14409041,0.08,2.14e-06,0.0805,152,171.79425239,143.0,-0.0,9,186.3402,7612.746,195.52411,18588044.0,239274640000000.0,-3717608.8,-9154850.0,106384740000000.0,1889613.2,9433194.0,50005430000000.0,-854622.7,24.339502,4.803629,24.339502,0.5344933,0.0446422,0.3521235,0,43.058000068840975,35.216473764875516,True,False,False,False,False,False,False,False,True
0.6665217,0.00201086001470685,0.65934783,0,-0.0,0,-0.0,1,553.98035,1374.0869,553.98035,0.17968766,6.728999869665131e-05,0.18638082,0.2171,0.00169434,0.2311,1634,99161.51270304,1468.0,0.14372616993938178,7,194.9212,9354.087,194.30202,513030000.0,1.295389e+17,-100375430.0,-213588720.0,5.145713e+16,69963580.0,299441280.0,3.898186e+16,27600626.0,0.0,5.0106244,0.0,17.575447,23.037378,10.936284,0,46.69754239183396,35.07019294651252,False,False,True,False,True,False,False,False,False
0.34891304,0.0009825200540944934,0.3897826,0,-0.0,0,-0.0,3,393.4733,578.0283,393.4733,0.17481643,0.00010353999823564664,0.17467123,0.3649,0.00580712,0.364,497,543.9758434,490.0,0.3322866302216151,4,163.35497,793.0721,168.69006,7435217.5,316004670000000.0,-2478405.8,4153004.2,107076890000000.0,4153004.2,11588222.0,88284430000000.0,2912126.8,55.66657,5.550087,55.66657,0.7681888,0.1014929,0.59631115,0,40.38013980500436,37.21000927235128,False,True,False,True,False,False,False,False,False
0.74673915,0.0026088301092386246,0.7706522,0,-0.0,0,1.153416804643213,1,434.30966,0.0,434.30966,0.1727315,8.874000195646659e-05,0.17855069,0.2306,0.00334807,0.2189,946,25602.50978759,977.0,0.14372616993938178,7,11.684001,9554.776,42.676903,-9913623.0,8560299000000000.0,-42132900.0,19910062.0,2795034500000000.0,25126986.0,9996438.0,2868254600000000.0,-896275.5,15.094718,5.6267295,15.094718,2.1528962,9.280922,2.6740808,0,38.43194414153391,38.337347991993866,False,False,False,False,True,False,False,False,False
0.16304348,3.820000074483687e-06,0.16456522,0,-0.0,0,-0.0,6,45.61944,0.5053909,46.364265,0.1268,3.918999937013723e-05,0.11810685,0.1147,7.97e-06,0.1143,206,113.56184923,207.0,-0.0,12,74.0546,5835.971,67.9321,-1239202.9,41058273000000.0,-1239202.9,-1300906.0,15637461000000.0,-247840.58,-2540108.8,9531624000000.0,-743521.75,103.263756,6.221999,103.263756,0.42942822,0.01077077,0.2615181,0,44.99900382485542,30.38856964208523,True,False,False,False,False,False,True,False,False
0.2376087,0.00016325000615324825,0.2423913,0,-0.0,0,-0.0,6,141.08284,0.0,141.08284,0.12671506,1.2180000339867547e-05,0.124331504,0.0967,5.526e-05,0.0992,55,63.62349021,56.0,1.5545518614965157,12,36.253838,532.9402,39.559666,-0.0,12073930000000.0,-1239202.9,495681.16,5143073400000.0,1120048.8,495681.16,2579112100000.0,-247840.58,30.189436,6.839241,30.189436,0.13424332,0.01248018,0.15757307,0,43.65183716658786,32.336829461876135,True,False,False,False,False,True,False,False,False
0.8728261,0.004447159823030233,0.8023913,0,0.2460225782203316,0,-0.0,1,651.5576,0.0,651.5576,0.24520822,0.00011836000339826569,0.24539727,0.2538,0.00480997,0.2509,2420,37473.3452728,2420.0,-0.0,7,169.24072,1295.2183,160.3661,-4956811.5,1.8121906e+16,11152826.0,1034750.9,4134573400000000.0,-5792249.0,-3922060.8,6885327000000000.0,1869388.9,37.281204,3.9410326,40.50338,6.430539,2.2076032,5.1993175,0,42.35051526437672,39.736392221932036,False,False,True,False,True,False,False,False,False
0.49413043,0.007736950181424618,0.43130434,0,-0.0,0,0.3322866302216151,3,524.20856,66.24298,534.0831,0.17408493,7.167000148911029e-05,0.17991233,0.2087,0.00037346,0.194,565,4623.55351937,538.0,1.1973608941147518,4,329.1514,17181.975,293.5747,21066450.0,5731262000000000.0,-16109638.0,-1049184.6,1442550300000000.0,5552629.5,20017264.0,1999590100000000.0,-2007712.1,4.7733693,5.5040956,0.0,2.2337644,0.71200913,2.0255463,0,45.877074738101776,35.203911283909136,False,True,False,True,False,False,False,False,False
0.18304348,2.1500000002561137e-06,0.18347827,0,-0.0,0,-0.0,6,37.47141,2.8975828,37.47141,0.12681644,2.0199999198666774e-05,0.1327096,0.0916,1.225e-05,0.0921,480,18.23573511,478.0,0.47543164626872064,12,69.443954,6283.852,74.74488,4956811.5,11343533000000.0,0.0,-2726246.5,3167413300000.0,0.0,2230565.2,3631222400000.0,0.0,332.08377,7.923854,332.08377,0.13626073,0.00133949,0.11698508,0,44.61779802666533,28.314046077222372,True,False,False,False,False,False,True,False,False
0.17608696,3.2699999792384915e-06,0.1747826,0,-0.0,0,-0.0,6,38.414955,0.360645,38.91166,0.1347507,4.958999852533452e-05,0.13552603,0.1202,2.64e-06,0.1209,503,56.03331945,505.0,-0.0,12,107.44719,3214.731,88.72697,-4956811.5,53903534000000.0,-2478405.8,1089643.9,19450791000000.0,728942.9,-3867167.8,16715851000000.0,-619601.44,366.80475,4.8458157,365.34207,0.22055969,0.00464909,0.22162391,0,44.703047090416,27.977926421239566,True,False,False,False,False,False,True,False,False
0.1973913,2.1099999685247894e-06,0.19782609,0,-0.0,0,-0.0,6,97.87937,54.818436,97.87937,0.11663562,6.095999924582429e-05,0.12275617,0.1331,1.817e-05,0.1322,269,97.18367347,277.0,-0.0,12,76.504265,11841.423,94.89909,-14870435.0,129159980000000.0,-2478405.8,8440181.0,45381388000000.0,1574122.6,-6430254.0,40506046000000.0,-832165.44,95.943535,4.6138406,95.943535,0.3471675,0.01143371,0.32427138,0,42.51120921686616,32.64179868392953,True,False,False,False,False,False,True,False,False
0.47913045,0.00019751000218093395,0.49239132,0,-0.0,0,0.7300166301457938,6,230.15793,1.6569952,230.15793,0.13975616,1.553999936731998e-05,0.13916986,0.0965,0.00016499,0.1098,96,3.85839234,95.0,0.5363596511250623,7,120.96376,804.04913,135.0,2478405.8,7176051000000.0,0.0,-1549003.6,1665666000000.0,0.0,929402.2,2601055400000.0,0.0,9.546739,5.4336996,9.546739,0.043280736,0.00032789,0.059506044,0,43.83396406768634,34.62409630042363,True,False,False,False,False,False,False,False,True
0.4502174,0.00040083000203594565,0.4721739,0,-0.0,0,0.2460225782203316,6,340.38144,203.46204,340.38144,0.14034247,1.3869999747839756e-05,0.13845754,0.0801,6.789e-05,0.0814,87,38.0724698,86.0,0.866943997998272,7,227.72632,1917.0026,199.44003,3717608.8,13061437000000.0,-1239202.9,-1218888.1,4700899000000.0,656048.6,2498720.5,3290594000000.0,-61960.145,9.546739,5.0293803,9.546739,0.20827608,0.0083442,0.20637228,0,44.617073840296726,34.40008519051809,True,False,False,False,True,False,False,False,False
0.8234783,0.003327080048620701,0.7947826,0,-0.0,0,0.2460225782203316,1,765.14026,163.29532,765.14026,0.21133973,0.00017706000653561205,0.22742054,0.2651,0.00037661,0.2902,1914,2489.6426489,1848.0,0.47543164626872064,7,230.44034,7661.88,247.69958,175966820.0,9400961000000000.0,-23544856.0,-89664300.0,2637208200000000.0,14157469.0,86302504.0,2925333400000000.0,-33999.79,60.378872,5.321207,59.043312,0.94012433,0.56887263,1.3824387,0,40.90316173978839,39.60811303802237,False,False,True,True,False,False,False,False,False
0.32717392,0.0003244499966967851,0.34304348,0,-0.0,0,0.8053295953531382,3,178.35762,2.9372005,178.35762,0.18245754,0.0001239300036104396,0.17915891,0.3749,0.00711896,0.3168,284,10.20241566,286.0,-0.0,7,206.56505,3231.1033,216.8699,2478405.8,13640893000000.0,-1239202.9,-1239202.9,6490304300000.0,1239202.9,1239202.9,3297638600000.0,-480725.25,0.0,2.0877602,0.0,0.059874695,0.00819048,0.11868135,0,39.00229048561687,36.25987429035424,False,True,False,False,True,False,False,False,False
0.29934782,6.523000047309324e-05,0.30347827,0,-0.0,0,-0.0,6,94.28375,0.0,94.28375,0.13300274,9.02600004337728e-05,0.14320822,0.0922,0.00012468,0.0929,433,81.06955435,431.0,1.0924226683166833,11,158.80594,6376.278,101.30993,3717608.8,76906550000000.0,-2478405.8,-2184574.2,23180285000000.0,805029.6,1533034.5,27520775000000.0,-982563.25,109.058685,5.308407,109.78748,0.30395335,0.00830312,0.28579322,0,38.945418617858195,34.85602375824829,True,False,False,False,False,True,False,False,False
0.245,1.0519999705138616e-05,0.24608696,0,-0.0,0,-0.0,6,105.75325,3.4081755,105.75325,0.13019451,3.3629999961704016e-05,0.13541918,0.0982,9e-06,0.0984,536,141.35693461,537.0,-0.0,12,30.963757,5047.89,42.70939,-3717608.8,75338310000000.0,1239202.9,3686036.8,16865388000000.0,-76916.04,-31572.049,31165354000000.0,953233.0,107.26813,5.0472445,107.26813,0.37579507,0.00458134,0.3191926,0,39.705026695193446,34.17539877693061,True,False,False,False,False,False,True,False,False
0.33826086,0.00014483000268228352,0.3371739,0,-0.0,0,-0.0,6,127.7549,10.836244,127.7549,0.15940274,0.00011138000263599679,0.14038083,0.0888,5.595e-05,0.085,418,181.08704706,422.0,0.863120568566631,9,346.82745,25607.326,333.88608,-9913623.0,175497280000000.0,-2478405.8,4315844.5,147049180000000.0,1382187.9,-5597778.5,6562764600000.0,-140695.53,68.344246,7.0939903,68.344246,0.30806,0.16629046,0.33609375,0,38.148888597685534,35.301256685415595,True,False,False,False,False,True,False,False,False
